Continent,Location,Date,Population,New_vaccinations,RollingCountVaccinated,f0_
Asia,Mongolia,2021-04-17T00:00:00,3329282,,442717,13.297672
Asia,Mongolia,2021-06-11T00:00:00,3329282,20101,2880286,86.5137288
Asia,Mongolia,2021-06-14T00:00:00,3329282,14499,2904502,87.2410928
Asia,Mongolia,2021-06-22T00:00:00,3329282,,2928930,87.9748246
Asia,Mongolia,2021-06-30T00:00:00,3329282,,2978259,89.4564954
Asia,Mongolia,2021-07-13T00:00:00,3329282,,3043156,91.4057746
Asia,Mongolia,2021-07-15T00:00:00,3329282,10349,3053505,91.7166224
Asia,Mongolia,2021-10-07T00:00:00,3329282,546,3426220,102.9116789
Asia,Mongolia,2021-10-20T00:00:00,3329282,410,3430630,103.0441398
Asia,Mongolia,2021-10-27T00:00:00,3329282,,3430630,103.0441398
Asia,Mongolia,2021-11-16T00:00:00,3329282,780,3434402,103.1574375
Asia,Mongolia,2021-11-28T00:00:00,3329282,276,3438223,103.272207
Asia,Mongolia,2021-12-12T00:00:00,3329282,295,3443032,103.4166526
Asia,Mongolia,2021-12-24T00:00:00,3329282,9286,4287721,128.7881591
Asia,Mongolia,2022-04-11T00:00:00,3329282,,4412519,132.5366551
Asia,Mongolia,2022-05-11T00:00:00,3329282,,4415265,132.6191353
Europe,Montenegro,2020-04-25T00:00:00,628051,,,
Europe,Montenegro,2020-06-09T00:00:00,628051,,,
Europe,Montenegro,2020-08-09T00:00:00,628051,,,
Europe,Montenegro,2020-11-01T00:00:00,628051,,,
Europe,Montenegro,2020-11-23T00:00:00,628051,,,
Europe,Montenegro,2020-12-12T00:00:00,628051,,,
Europe,Montenegro,2021-03-12T00:00:00,628051,,331,0.0527027
Europe,Montenegro,2021-03-24T00:00:00,628051,2140,4748,0.7559896
Europe,Montenegro,2021-04-09T00:00:00,628051,1271,33751,5.3739266
Europe,Montenegro,2021-05-14T00:00:00,628051,3081,118247,18.8276111
Europe,Montenegro,2021-07-13T00:00:00,628051,1081,265439,42.2639244
Europe,Montenegro,2021-08-10T00:00:00,628051,2148,309416,49.2660628
Europe,Montenegro,2021-10-12T00:00:00,628051,,428194,68.1782212
Europe,Montenegro,2021-12-01T00:00:00,628051,1390,473284,75.3575745
Europe,Montenegro,2022-03-10T00:00:00,628051,185,597867,95.1940209
North America,Montserrat,2020-08-18T00:00:00,4981,,,
North America,Montserrat,2020-08-22T00:00:00,4981,,,
North America,Montserrat,2020-08-28T00:00:00,4981,,,
North America,Montserrat,2020-11-09T00:00:00,4981,,,
North America,Montserrat,2020-12-26T00:00:00,4981,,,
North America,Montserrat,2021-02-22T00:00:00,4981,,,
North America,Montserrat,2021-03-23T00:00:00,4981,,,
North America,Montserrat,2021-04-11T00:00:00,4981,,,
North America,Montserrat,2021-05-01T00:00:00,4981,,,
North America,Montserrat,2021-05-07T00:00:00,4981,,,
North America,Montserrat,2021-05-16T00:00:00,4981,,,
North America,Montserrat,2021-07-31T00:00:00,4981,,,
North America,Montserrat,2021-11-06T00:00:00,4981,,,
North America,Montserrat,2022-01-17T00:00:00,4981,,,
North America,Montserrat,2022-01-20T00:00:00,4981,,,
Africa,Morocco,2020-04-14T00:00:00,37344787,,,
Africa,Morocco,2020-06-20T00:00:00,37344787,,,
Africa,Morocco,2020-06-21T00:00:00,37344787,,,
Africa,Morocco,2020-10-18T00:00:00,37344787,,,
Africa,Morocco,2020-10-27T00:00:00,37344787,,,
Africa,Morocco,2020-10-31T00:00:00,37344787,,,
Africa,Morocco,2020-11-06T00:00:00,37344787,,,
Africa,Morocco,2020-11-26T00:00:00,37344787,,,
Africa,Morocco,2021-01-16T00:00:00,37344787,,,
Africa,Morocco,2021-01-23T00:00:00,37344787,,,
Africa,Morocco,2021-04-04T00:00:00,37344787,,6528477,17.4816287
Africa,Morocco,2021-06-29T00:00:00,37344787,,13237833,35.4476061
Africa,Morocco,2021-07-17T00:00:00,37344787,,14922876,39.9597299
Africa,Morocco,2021-08-31T00:00:00,37344787,,25293299,67.7291291
Africa,Morocco,2021-09-11T00:00:00,37344787,,27285261,73.0631052
Africa,Morocco,2021-11-06T00:00:00,37344787,,27285261,73.0631052
Africa,Morocco,2022-01-08T00:00:00,37344787,,27354182,73.2476584
Africa,Morocco,2022-03-09T00:00:00,37344787,,27406052,73.3865533
Africa,Morocco,2022-03-12T00:00:00,37344787,,27406052,73.3865533
Africa,Morocco,2022-05-13T00:00:00,37344787,,27406052,73.3865533
Africa,Mozambique,2020-05-28T00:00:00,32163045,,,
Africa,Mozambique,2020-06-20T00:00:00,32163045,,,
Africa,Mozambique,2020-06-22T00:00:00,32163045,,,
Africa,Mozambique,2020-08-19T00:00:00,32163045,,,
Africa,Mozambique,2020-09-06T00:00:00,32163045,,,
Africa,Mozambique,2020-09-07T00:00:00,32163045,,,
Africa,Mozambique,2020-09-12T00:00:00,32163045,,,
Africa,Mozambique,2020-10-20T00:00:00,32163045,,,
Africa,Mozambique,2020-11-05T00:00:00,32163045,,,
Africa,Mozambique,2020-12-10T00:00:00,32163045,,,
Africa,Mozambique,2020-12-23T00:00:00,32163045,,,
Africa,Mozambique,2021-04-01T00:00:00,32163045,,,
Africa,Mozambique,2021-09-12T00:00:00,32163045,,,
Africa,Mozambique,2021-10-09T00:00:00,32163045,,,
Africa,Mozambique,2022-01-02T00:00:00,32163045,,295812,0.9197264
Africa,Mozambique,2022-04-04T00:00:00,32163045,,295812,0.9197264
Asia,Myanmar,2020-04-20T00:00:00,54806014,,,
Asia,Myanmar,2020-07-03T00:00:00,54806014,,,
Asia,Myanmar,2020-07-19T00:00:00,54806014,,,
Asia,Myanmar,2020-10-13T00:00:00,54806014,,,
Asia,Myanmar,2020-10-16T00:00:00,54806014,,,
Asia,Myanmar,2020-12-29T00:00:00,54806014,,,
Asia,Myanmar,2021-01-13T00:00:00,54806014,,,
Asia,Myanmar,2021-05-26T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2021-06-29T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2021-08-07T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2021-08-10T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2021-09-23T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2021-10-09T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2021-11-24T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2022-02-22T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2022-04-01T00:00:00,54806014,,3800,0.0069335
Asia,Myanmar,2022-05-08T00:00:00,54806014,,3800,0.0069335
Africa,Namibia,2020-06-08T00:00:00,2587344,,,
Africa,Namibia,2020-06-12T00:00:00,2587344,,,
Africa,Namibia,2020-08-13T00:00:00,2587344,,,
Africa,Namibia,2020-08-21T00:00:00,2587344,,,
Africa,Namibia,2020-11-28T00:00:00,2587344,,,
Africa,Namibia,2020-12-01T00:00:00,2587344,,,
Africa,Namibia,2021-01-16T00:00:00,2587344,,,
Africa,Namibia,2021-02-07T00:00:00,2587344,,,
Africa,Namibia,2021-02-24T00:00:00,2587344,,,
Africa,Namibia,2021-05-06T00:00:00,2587344,5260,19186,0.7415326
Africa,Namibia,2021-05-13T00:00:00,2587344,444,32155,1.2427802
Africa,Namibia,2021-06-30T00:00:00,2587344,2144,118619,4.5845856
Africa,Namibia,2021-10-15T00:00:00,2587344,,234709,9.0714261
Africa,Namibia,2021-10-17T00:00:00,2587344,,234709,9.0714261
Africa,Namibia,2021-10-24T00:00:00,2587344,,234709,9.0714261
Africa,Namibia,2022-03-20T00:00:00,2587344,,234709,9.0714261
Africa,Namibia,2022-04-09T00:00:00,2587344,,234709,9.0714261
Africa,Namibia,2022-04-21T00:00:00,2587344,,234709,9.0714261
Africa,Namibia,2022-06-02T00:00:00,2587344,,234709,9.0714261
Oceania,Nauru,2021-10-06T00:00:00,10873,,168,1.5451117
Oceania,Nauru,2021-11-09T00:00:00,10873,,168,1.5451117
Oceania,Nauru,2022-01-05T00:00:00,10873,,168,1.5451117
Oceania,Nauru,2022-02-18T00:00:00,10873,,168,1.5451117
Oceania,Nauru,2022-03-22T00:00:00,10873,,168,1.5451117
Oceania,Nauru,2022-04-05T00:00:00,10873,,168,1.5451117
Asia,Nepal,2020-02-22T00:00:00,29674920,,,
Asia,Nepal,2020-03-12T00:00:00,29674920,,,
Asia,Nepal,2020-03-21T00:00:00,29674920,,,
Asia,Nepal,2020-03-31T00:00:00,29674920,,,
Asia,Nepal,2020-04-15T00:00:00,29674920,,,
Asia,Nepal,2020-06-10T00:00:00,29674920,,,
Asia,Nepal,2020-06-18T00:00:00,29674920,,,
Asia,Nepal,2020-08-16T00:00:00,29674920,,,
Asia,Nepal,2020-09-24T00:00:00,29674920,,,
Asia,Nepal,2021-01-05T00:00:00,29674920,,,
Asia,Nepal,2021-01-22T00:00:00,29674920,,,
Asia,Nepal,2021-05-29T00:00:00,29674920,32088,436210,1.4699618
Asia,Nepal,2021-06-24T00:00:00,29674920,,537384,1.8109029
Asia,Nepal,2021-09-02T00:00:00,29674920,11700,4802136,16.1824733
Asia,Nepal,2021-09-29T00:00:00,29674920,286145,7702108,25.9549411
Asia,Nepal,2021-10-13T00:00:00,29674920,2275,8801378,29.659315
Asia,Nepal,2022-01-25T00:00:00,29674920,,8969188,30.2248094
Asia,Nepal,2022-02-20T00:00:00,29674920,,8969188,30.2248094
Asia,Nepal,2022-03-25T00:00:00,29674920,66348,10862402,36.6046547
Asia,Nepal,2022-04-08T00:00:00,29674920,26422,11443161,38.5617249
Asia,Nepal,2022-04-21T00:00:00,29674920,35728,11840053,39.899191
Europe,Netherlands,2020-08-21T00:00:00,17173094,,,
Europe,Netherlands,2020-08-26T00:00:00,17173094,,,
Europe,Netherlands,2020-10-07T00:00:00,17173094,,,
Europe,Netherlands,2021-04-05T00:00:00,17173094,,,
Europe,Netherlands,2021-05-16T00:00:00,17173094,,,
Europe,Netherlands,2021-06-11T00:00:00,17173094,,,
Europe,Netherlands,2021-07-27T00:00:00,17173094,,,
Europe,Netherlands,2021-08-14T00:00:00,17173094,,,
Europe,Netherlands,2021-10-06T00:00:00,17173094,,,
Europe,Netherlands,2021-10-18T00:00:00,17173094,,,
Europe,Netherlands,2021-12-13T00:00:00,17173094,,,
Europe,Netherlands,2022-01-17T00:00:00,17173094,,,
Europe,Netherlands,2022-03-05T00:00:00,17173094,,,
Europe,Netherlands,2022-03-23T00:00:00,17173094,,,
Europe,Netherlands,2022-04-18T00:00:00,17173094,,,
Oceania,New Caledonia,2020-05-29T00:00:00,288217,,,
Oceania,New Caledonia,2020-09-19T00:00:00,288217,,,
Oceania,New Caledonia,2020-11-24T00:00:00,288217,,,
Oceania,New Caledonia,2020-12-22T00:00:00,288217,,,
Oceania,New Caledonia,2021-01-25T00:00:00,288217,,,
Oceania,New Caledonia,2021-05-13T00:00:00,288217,,,
Oceania,New Caledonia,2021-07-09T00:00:00,288217,,,
Oceania,New Caledonia,2021-11-21T00:00:00,288217,,,
Oceania,New Caledonia,2022-01-06T00:00:00,288217,,,
Oceania,New Caledonia,2022-01-17T00:00:00,288217,,,
Oceania,New Caledonia,2022-05-07T00:00:00,288217,,,
Oceania,New Zealand,2020-03-20T00:00:00,5126300,,,
Oceania,New Zealand,2020-04-20T00:00:00,5126300,,,
Oceania,New Zealand,2020-05-15T00:00:00,5126300,,,
Oceania,New Zealand,2020-05-20T00:00:00,5126300,,,
Oceania,New Zealand,2020-07-13T00:00:00,5126300,,,
Oceania,New Zealand,2020-09-03T00:00:00,5126300,,,
Oceania,New Zealand,2020-10-20T00:00:00,5126300,,,
Oceania,New Zealand,2020-11-03T00:00:00,5126300,,,
Oceania,New Zealand,2020-12-06T00:00:00,5126300,,,
Oceania,New Zealand,2020-12-08T00:00:00,5126300,,,
Oceania,New Zealand,2020-12-15T00:00:00,5126300,,,
Oceania,New Zealand,2021-03-08T00:00:00,5126300,1073,16653,0.3248542
Oceania,New Zealand,2021-11-09T00:00:00,5126300,22908,7108060,138.6586817
Oceania,New Zealand,2021-12-06T00:00:00,5126300,25296,7767484,151.5222285
Oceania,New Zealand,2022-03-12T00:00:00,5126300,10270,10800667,210.6912783
Oceania,New Zealand,2022-03-18T00:00:00,5126300,12384,10861211,211.8723251
Oceania,New Zealand,2022-03-24T00:00:00,5126300,7674,10914708,212.9159043
Oceania,New Zealand,2022-04-18T00:00:00,5126300,421,11013934,214.8515303
Oceania,New Zealand,2022-04-29T00:00:00,5126300,3088,11041957,215.3981819
North America,Nicaragua,2020-04-13T00:00:00,6702379,,,
North America,Nicaragua,2020-07-10T00:00:00,6702379,,,
North America,Nicaragua,2020-08-23T00:00:00,6702379,,,
North America,Nicaragua,2020-10-01T00:00:00,6702379,,,
North America,Nicaragua,2020-11-23T00:00:00,6702379,,,
North America,Nicaragua,2021-03-28T00:00:00,6702379,,,
North America,Nicaragua,2021-05-20T00:00:00,6702379,,,
North America,Nicaragua,2021-07-01T00:00:00,6702379,,,
North America,Nicaragua,2021-07-09T00:00:00,6702379,,,
North America,Nicaragua,2021-09-14T00:00:00,6702379,,,
North America,Nicaragua,2021-09-18T00:00:00,6702379,,,
North America,Nicaragua,2021-09-24T00:00:00,6702379,,,
North America,Nicaragua,2021-09-29T00:00:00,6702379,,,
North America,Nicaragua,2021-11-16T00:00:00,6702379,,,
North America,Nicaragua,2021-12-09T00:00:00,6702379,,,
North America,Nicaragua,2022-03-13T00:00:00,6702379,,,
North America,Nicaragua,2022-05-17T00:00:00,6702379,,,
North America,Nicaragua,2022-05-20T00:00:00,6702379,,,
Africa,Niger,2020-05-26T00:00:00,25130810,,,
Africa,Niger,2020-06-21T00:00:00,25130810,,,
Africa,Niger,2020-06-30T00:00:00,25130810,,,
Africa,Niger,2020-08-03T00:00:00,25130810,,,
Africa,Niger,2020-08-15T00:00:00,25130810,,,
Africa,Niger,2020-09-17T00:00:00,25130810,,,
Africa,Niger,2020-09-30T00:00:00,25130810,,,
Africa,Niger,2020-11-15T00:00:00,25130810,,,
Africa,Niger,2021-04-03T00:00:00,25130810,,,
Africa,Niger,2021-11-13T00:00:00,25130810,,,
Africa,Niger,2022-04-12T00:00:00,25130810,,,
Africa,Niger,2022-05-14T00:00:00,25130810,,,
Africa,Nigeria,2020-06-19T00:00:00,211400704,,,
Africa,Nigeria,2020-09-28T00:00:00,211400704,,,
Africa,Nigeria,2020-10-15T00:00:00,211400704,,,
Africa,Nigeria,2020-11-26T00:00:00,211400704,,,
Africa,Nigeria,2020-12-15T00:00:00,211400704,,,
Africa,Nigeria,2020-12-25T00:00:00,211400704,,,
Africa,Nigeria,2021-01-06T00:00:00,211400704,,,
Africa,Nigeria,2021-02-13T00:00:00,211400704,,,
Africa,Nigeria,2021-03-02T00:00:00,211400704,,,
Africa,Nigeria,2021-03-04T00:00:00,211400704,,,
Africa,Nigeria,2021-04-30T00:00:00,211400704,,233100,0.1102645
Africa,Nigeria,2021-09-07T00:00:00,211400704,,1285665,0.608165
Africa,Nigeria,2021-09-15T00:00:00,211400704,,1285665,0.608165
Africa,Nigeria,2021-09-22T00:00:00,211400704,,1285665,0.608165
Africa,Nigeria,2021-10-17T00:00:00,211400704,,1285665,0.608165
Africa,Nigeria,2022-03-11T00:00:00,211400704,,3160328,1.4949468
Oceania,Niue,2021-10-24T00:00:00,1614,,,
Oceania,Niue,2021-11-09T00:00:00,1614,,,
Oceania,Niue,2021-11-20T00:00:00,1614,,,
Oceania,Niue,2021-11-30T00:00:00,1614,,,
Oceania,Niue,2022-01-11T00:00:00,1614,,,
Oceania,Niue,2022-01-22T00:00:00,1614,,,
Asia,North Korea,2021-01-16T00:00:00,25887045,,,
Asia,North Korea,2021-01-21T00:00:00,25887045,,,
Asia,North Korea,2021-02-09T00:00:00,25887045,,,
Asia,North Korea,2021-03-17T00:00:00,25887045,,,
Asia,North Korea,2021-06-27T00:00:00,25887045,,,
Asia,North Korea,2021-12-14T00:00:00,25887045,,,
Asia,North Korea,2021-12-31T00:00:00,25887045,,,
Asia,North Korea,2022-01-02T00:00:00,25887045,,,
Asia,North Korea,2022-01-05T00:00:00,25887045,,,
Asia,North Korea,2022-02-05T00:00:00,25887045,,,
Asia,North Korea,2022-03-14T00:00:00,25887045,,,
Asia,North Korea,2022-05-29T00:00:00,25887045,,,
Europe,North Macedonia,2020-04-10T00:00:00,2082661,,,
Europe,North Macedonia,2020-06-04T00:00:00,2082661,,,
Europe,North Macedonia,2021-01-30T00:00:00,2082661,,,
Europe,North Macedonia,2021-03-02T00:00:00,2082661,,,
Europe,North Macedonia,2021-06-25T00:00:00,2082661,,358870,17.2313209
Europe,North Macedonia,2021-08-05T00:00:00,2082661,12128,637403,30.6052209
Europe,North Macedonia,2021-09-21T00:00:00,2082661,,867037,41.6312112
Europe,North Macedonia,2021-09-30T00:00:00,2082661,3120,892411,42.8495564
Europe,North Macedonia,2021-10-12T00:00:00,2082661,,900663,43.2457803
Europe,North Macedonia,2022-01-04T00:00:00,2082661,,925842,44.4547624
Europe,North Macedonia,2022-01-25T00:00:00,2082661,,925842,44.4547624
Asia,Northern Cyprus,2021-03-19T00:00:00,,,,
Asia,Northern Cyprus,2021-05-08T00:00:00,,,,
Asia,Northern Cyprus,2021-07-02T00:00:00,,,1988,
Asia,Northern Cyprus,2021-07-31T00:00:00,,,1988,
Asia,Northern Cyprus,2021-10-12T00:00:00,,,1988,
Oceania,Northern Mariana Islands,2020-08-01T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2020-10-15T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2021-01-04T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2021-02-03T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2021-03-20T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2021-04-21T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2021-05-12T00:00:00,57910,,,
Oceania,Northern Mariana Islands,2021-11-15T00:00:00,57910,,,
Europe,Norway,2020-05-14T00:00:00,5465629,,,
Europe,Norway,2020-08-10T00:00:00,5465629,,,
Europe,Norway,2020-08-25T00:00:00,5465629,,,
Europe,Norway,2021-03-07T00:00:00,5465629,213,629081,11.509764
Europe,Norway,2021-04-01T00:00:00,5465629,11385,1019901,18.6602676
Europe,Norway,2021-06-09T00:00:00,5465629,101494,3225211,59.0089631
Europe,Norway,2021-10-07T00:00:00,5465629,16322,7933454,145.1517108
Europe,Norway,2021-12-27T00:00:00,5465629,19858,9689736,177.28492
Europe,Norway,2021-12-29T00:00:00,5465629,41139,9765084,178.6634987
Europe,Norway,2022-02-07T00:00:00,5465629,9581,11123307,203.5137584
Europe,Norway,2022-03-20T00:00:00,5465629,10,11266882,206.140629
Asia,Oman,2020-03-19T00:00:00,5223376,,,
Asia,Oman,2020-04-07T00:00:00,5223376,,,
Asia,Oman,2020-04-09T00:00:00,5223376,,,
Asia,Oman,2020-05-03T00:00:00,5223376,,,
Asia,Oman,2020-09-29T00:00:00,5223376,,,
Asia,Oman,2021-01-25T00:00:00,5223376,1841,30478,0.5834924
Asia,Oman,2021-05-07T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2021-06-02T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2021-07-18T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2021-08-27T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2021-08-31T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2021-09-05T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2022-02-08T00:00:00,5223376,,65081,1.2459566
Asia,Oman,2022-02-21T00:00:00,5223376,,65081,1.2459566
Asia,Pakistan,2020-03-30T00:00:00,225199929,,,
Asia,Pakistan,2020-04-02T00:00:00,225199929,,,
Asia,Pakistan,2020-05-11T00:00:00,225199929,,,
Asia,Pakistan,2020-06-04T00:00:00,225199929,,,
Asia,Pakistan,2020-07-12T00:00:00,225199929,,,
Asia,Pakistan,2020-08-19T00:00:00,225199929,,,
Asia,Pakistan,2020-11-01T00:00:00,225199929,,,
Asia,Pakistan,2021-01-11T00:00:00,225199929,,,
Asia,Pakistan,2021-01-16T00:00:00,225199929,,,
Asia,Pakistan,2021-01-20T00:00:00,225199929,,,
Asia,Pakistan,2021-02-14T00:00:00,225199929,,,
Asia,Pakistan,2021-03-04T00:00:00,225199929,,,
Asia,Pakistan,2021-03-11T00:00:00,225199929,,,
Asia,Pakistan,2021-03-31T00:00:00,225199929,,,
Asia,Pakistan,2021-04-22T00:00:00,225199929,,,
Asia,Pakistan,2021-06-05T00:00:00,225199929,,1178641,0.5233754
Asia,Pakistan,2022-01-02T00:00:00,225199929,,60377421,26.8105862
Asia,Pakistan,2022-03-08T00:00:00,225199929,606457,86219928,38.2859481
Asia,Pakistan,2022-03-09T00:00:00,225199929,638690,86858618,38.5695583
Asia,Pakistan,2022-04-11T00:00:00,225199929,265974,87803380,38.9890798
Asia,Pakistan,2022-05-20T00:00:00,225199929,152900,91474544,40.6192597
Oceania,Palau,2021-12-20T00:00:00,18174,,,
Oceania,Palau,2021-12-22T00:00:00,18174,,,
Oceania,Palau,2022-01-02T00:00:00,18174,,,
Oceania,Palau,2022-02-04T00:00:00,18174,,,
Oceania,Palau,2022-02-13T00:00:00,18174,,,
Oceania,Palau,2022-03-03T00:00:00,18174,,,
Oceania,Palau,2022-04-07T00:00:00,18174,,,
Asia,Palestine,2020-05-23T00:00:00,5222756,,,
Asia,Palestine,2020-06-12T00:00:00,5222756,,,
Asia,Palestine,2020-07-18T00:00:00,5222756,,,
Asia,Palestine,2020-08-24T00:00:00,5222756,,,
Asia,Palestine,2020-08-28T00:00:00,5222756,,,
Asia,Palestine,2020-10-23T00:00:00,5222756,,,
Asia,Palestine,2020-12-14T00:00:00,5222756,,,
Asia,Palestine,2021-01-19T00:00:00,5222756,,,
Asia,Palestine,2021-04-09T00:00:00,5222756,9361,63392,1.2137653
Asia,Palestine,2021-07-20T00:00:00,5222756,,436580,8.3591881
Asia,Palestine,2021-10-16T00:00:00,5222756,,1640780,31.4159804
Asia,Palestine,2022-05-23T00:00:00,5222756,,1640780,31.4159804
Asia,Palestine,2022-06-02T00:00:00,5222756,,1640780,31.4159804
North America,Panama,2020-05-04T00:00:00,4381583,,,
North America,Panama,2020-05-23T00:00:00,4381583,,,
North America,Panama,2020-08-08T00:00:00,4381583,,,
North America,Panama,2020-10-03T00:00:00,4381583,,,
North America,Panama,2021-02-09T00:00:00,4381583,,10023,0.2287529
North America,Panama,2021-03-07T00:00:00,4381583,13700,187662,4.2829726
North America,Panama,2021-10-21T00:00:00,4381583,,225506,5.1466787
North America,Panama,2021-12-07T00:00:00,4381583,,225506,5.1466787
North America,Panama,2022-01-03T00:00:00,4381583,,225506,5.1466787
North America,Panama,2022-01-06T00:00:00,4381583,,225506,5.1466787
Oceania,Papua New Guinea,2020-04-28T00:00:00,9119005,,,
Oceania,Papua New Guinea,2020-07-07T00:00:00,9119005,,,
Oceania,Papua New Guinea,2020-09-20T00:00:00,9119005,,,
Oceania,Papua New Guinea,2020-12-07T00:00:00,9119005,,,
Oceania,Papua New Guinea,2020-12-08T00:00:00,9119005,,,
Oceania,Papua New Guinea,2022-03-29T00:00:00,9119005,,,
South America,Paraguay,2020-04-06T00:00:00,7219641,,,
South America,Paraguay,2020-08-17T00:00:00,7219641,,,
South America,Paraguay,2020-10-15T00:00:00,7219641,,,
South America,Paraguay,2020-11-14T00:00:00,7219641,,,
South America,Paraguay,2021-01-26T00:00:00,7219641,,,
South America,Paraguay,2021-02-15T00:00:00,7219641,,,
South America,Paraguay,2021-07-06T00:00:00,7219641,51298,1151720,15.9525938
South America,Paraguay,2021-07-15T00:00:00,7219641,90493,1660548,23.0004234
South America,Paraguay,2021-09-20T00:00:00,7219641,,4095071,56.7212553
South America,Paraguay,2021-10-11T00:00:00,7219641,,4105501,56.8657223
South America,Paraguay,2021-11-17T00:00:00,7219641,,4105501,56.8657223
South America,Paraguay,2022-02-05T00:00:00,7219641,,4105501,56.8657223
South America,Paraguay,2022-02-26T00:00:00,7219641,,4105501,56.8657223
South America,Peru,2020-03-22T00:00:00,33359415,,,
South America,Peru,2020-04-08T00:00:00,33359415,,,
South America,Peru,2020-04-11T00:00:00,33359415,,,
South America,Peru,2020-08-04T00:00:00,33359415,,,
South America,Peru,2020-10-08T00:00:00,33359415,,,
South America,Peru,2020-11-11T00:00:00,33359415,,,
South America,Peru,2021-03-03T00:00:00,33359415,18440,355618,1.0660199
South America,Peru,2021-03-08T00:00:00,33359415,30665,478950,1.4357266
South America,Peru,2021-03-22T00:00:00,33359415,17466,874899,2.6226449
South America,Peru,2021-04-11T00:00:00,33359415,114,1240450,3.7184405
South America,Peru,2021-05-18T00:00:00,33359415,69540,2908705,8.7192926
South America,Peru,2021-06-05T00:00:00,33359415,21345,4713560,14.1296243
South America,Peru,2021-07-17T00:00:00,33359415,309880,10989961,32.9441059
South America,Peru,2021-08-17T00:00:00,33359415,101248,16818338,50.4155663
South America,Peru,2021-08-20T00:00:00,33359415,151484,17162196,51.4463338
South America,Peru,2021-09-24T00:00:00,33359415,198207,26120539,78.3003509
South America,Peru,2021-09-30T00:00:00,33359415,315856,27936882,83.7451196
South America,Peru,2021-10-03T00:00:00,33359415,486145,29291370,87.8054067
South America,Peru,2021-10-12T00:00:00,33359415,242532,31669198,94.9333134
South America,Peru,2021-12-11T00:00:00,33359415,409923,46124796,138.2662016
South America,Peru,2022-01-11T00:00:00,33359415,263444,53751160,161.1274059
South America,Peru,2022-01-24T00:00:00,33359415,174093,56093402,168.1486381
South America,Peru,2022-03-13T00:00:00,33359415,131067,65530740,196.4385167
Asia,Philippines,2020-02-19T00:00:00,111046910,,,
Asia,Philippines,2020-05-24T00:00:00,111046910,,,
Asia,Philippines,2020-06-30T00:00:00,111046910,,,
Asia,Philippines,2020-07-22T00:00:00,111046910,,,
Asia,Philippines,2020-09-02T00:00:00,111046910,,,
Asia,Philippines,2020-09-11T00:00:00,111046910,,,
Asia,Philippines,2020-09-28T00:00:00,111046910,,,
Asia,Philippines,2020-11-02T00:00:00,111046910,,,
Asia,Philippines,2020-11-28T00:00:00,111046910,,,
Asia,Philippines,2020-12-21T00:00:00,111046910,,,
Asia,Philippines,2020-12-27T00:00:00,111046910,,,
Asia,Philippines,2021-02-27T00:00:00,111046910,,,
Asia,Philippines,2021-03-02T00:00:00,111046910,2037,2793,0.0025152
Asia,Philippines,2021-03-17T00:00:00,111046910,52789,145741,0.1312427
Asia,Philippines,2021-08-08T00:00:00,111046910,,9108761,8.2026245
Asia,Philippines,2021-09-11T00:00:00,111046910,,11028707,9.9315749
Asia,Philippines,2022-02-14T00:00:00,111046910,,54949064,49.4827492
Europe,Poland,2020-03-16T00:00:00,37797000,,,
Europe,Poland,2020-03-26T00:00:00,37797000,,,
Europe,Poland,2020-04-26T00:00:00,37797000,,,
Europe,Poland,2020-06-17T00:00:00,37797000,,,
Europe,Poland,2020-06-25T00:00:00,37797000,,,
Europe,Poland,2020-07-10T00:00:00,37797000,,,
Europe,Poland,2020-07-15T00:00:00,37797000,,,
Europe,Poland,2020-07-26T00:00:00,37797000,,,
Europe,Poland,2020-11-07T00:00:00,37797000,,,
Europe,Poland,2020-11-19T00:00:00,37797000,,,
Europe,Poland,2020-12-22T00:00:00,37797000,,,
Europe,Poland,2021-02-24T00:00:00,37797000,,2417614,6.3963119
Europe,Poland,2021-05-07T00:00:00,37797000,375115,7436128,19.6738577
Europe,Poland,2021-05-12T00:00:00,37797000,,8300956,21.9619441
Europe,Poland,2021-06-08T00:00:00,37797000,396464,15010807,39.7142816
Europe,Poland,2021-07-22T00:00:00,37797000,201121,23440188,62.0160013
Europe,Poland,2021-10-15T00:00:00,37797000,,26592494,70.356097
